"Reservoir","Site","SN","DateTime","Depth_m","Temp_C","DO_mgL","DOsat_percent","Cond_uScm","SpCond_uScm","Chla_ugL","Turbidity_NTU","pH","ORP_mV","PAR_umolm2s","CDOM_ugL","Phycoerythrin_ugL","Phycocyanin_ugL","DescRate_ms","Flag_DateTime","Flag_Temp_C","Flag_DO_mgL","Flag_DOsat_percent","Flag_Cond_uScm","Flag_SpCond_uScm","Flag_Chla_ugL","Flag_Turbidity_NTU","Flag_pH","Flag_ORP_mV","Flag_PAR_umolm2s","Flag_CDOM_ugL","Flag_Phycoerythrin_ugL","Flag_Phycocyanin_ugL","Flag_DescRate_ms"
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.1522,10.1746,72.717,23.627743,43.425,0.6911,4.4365,10.464,291.1946,79.914,NA,NA,NA,4.9052e-22,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.205,2.1629,10.1411,72.378,23.640654,43.423,0.6544,4.3701,10.464,290.6291,80.774,NA,NA,NA,5.3957e-21,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.205,2.1753,10.0905,72.146,23.654605,43.422,0.6289,4.4401,10.464,291.1947,81.339,NA,NA,NA,5.9353e-20,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.205,2.1893,10.0504,72.085,23.66961,43.422,0.641,4.5653,10.464,292.6138,81.088,NA,NA,NA,6.5288e-19,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.2044,10.0019,72.033,23.695252,43.442,0.6755,4.5515,10.465,292.988,80.628,NA,NA,NA,7.1817e-18,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.2202,9.9445,71.88,23.710991,43.444,0.6796,4.411,10.465,292.2784,80.124,NA,NA,NA,7.8999e-17,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.2368,9.8977,71.683,23.733093,43.458,0.6485,4.3001,10.465,291.7779,79.711,NA,NA,NA,8.6899e-16,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.2542,9.9016,71.463,23.772248,43.503,0.6415,4.2698,10.465,291.238,79.705,NA,NA,NA,9.5589e-15,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.2718,9.8954,71.219,23.803926,43.536,0.6535,4.2153,10.465,290.3968,80.045,NA,NA,NA,1.0515e-13,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.2887,9.8619,70.978,23.799047,43.501,0.6434,4.1198,10.466,290.0382,79.915,NA,NA,NA,1.1566e-12,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.3055,9.8311,70.713,23.776682,43.435,0.6358,4.0715,10.467,290.9466,79.397,NA,NA,NA,1.2723e-11,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.3219,9.7989,70.453,23.787189,43.429,0.6523,4.1091,10.467,292.5174,79.548,NA,NA,NA,1.3995e-10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.338,9.755,70.243,23.799263,43.427,0.669,4.1994,10.466,293.1993,79.578,NA,NA,NA,1.5395e-09,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.354,9.7239,70.016,23.795843,43.397,0.6549,4.2063,10.465,292.997,79.528,NA,NA,NA,1.6934e-08,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.3699,9.6815,69.749,23.809268,43.399,0.6319,4.1248,10.465,292.3948,80.265,NA,NA,NA,1.8627e-07,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.3859,9.6342,69.474,23.834761,43.425,0.6401,4.135,10.465,291.4246,80.655,NA,NA,NA,1.8627e-07,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.4014,9.6112,69.197,23.850422,43.433,0.6451,4.1931,10.465,290.7304,81.011,NA,NA,NA,1.6934e-08,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.4163,9.5752,68.92,23.871805,43.452,0.6264,4.1787,10.465,290.798,81.796,NA,NA,NA,1.5395e-09,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.4299,9.5327,68.668,23.903059,43.488,0.6059,4.131,10.465,291.4679,81.709,NA,NA,NA,1.3995e-10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.4428,9.4919,68.423,23.911246,43.483,0.6133,4.1286,10.466,292.1194,81.148,NA,NA,NA,1.2723e-11,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.4562,9.4517,68.173,23.907377,43.457,0.6653,4.2188,10.466,292.3084,81.014,NA,NA,NA,1.1567e-12,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.4689,9.4073,67.97,23.91971,43.462,0.6849,4.2304,10.465,292.1173,81.011,NA,NA,NA,1.0597e-13,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.4816,9.3712,67.82,23.933537,43.469,0.6516,4.1334,10.465,291.7014,80.871,NA,NA,NA,1.8564e-14,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.4941,9.3379,67.649,23.947742,43.477,0.646,4.2065,10.464,291.1527,80.879,NA,NA,NA,9.9929e-14,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.506,9.2945,67.435,23.964626,43.49,0.6741,4.4316,10.464,290.3008,81.144,NA,NA,NA,1.0897e-12,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.5177,9.2639,67.22,23.947444,43.441,0.6924,4.5662,10.465,289.4893,81.287,NA,NA,NA,1.1986e-11,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.5292,9.2461,67.009,23.930254,43.392,0.6762,4.5352,10.465,289.5147,81.167,NA,NA,NA,1.3185e-10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.5406,9.222,66.807,23.947035,43.405,0.6437,4.3992,10.464,289.919,80.928,NA,NA,NA,1.4503e-09,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.5518,9.1846,66.625,23.960104,43.413,0.6572,4.3557,10.464,290.3335,80.601,NA,NA,NA,1.5954e-08,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.5632,9.1545,66.433,23.961446,43.399,0.7157,4.4202,10.464,290.8274,80.315,NA,NA,NA,1.7549e-07,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.5743,9.1226,66.227,23.963261,43.387,0.7352,4.393,10.462,290.9003,80.206,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.5849,9.0904,66.043,23.982054,43.405,0.71,4.3348,10.46,289.8383,80.124,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.5952,9.0662,65.898,23.998429,43.42,0.7265,4.3644,10.46,288.054,79.986,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.6055,9.0385,65.772,23.971012,43.356,0.7858,4.4434,10.461,287.4806,79.954,NA,NA,NA,0.003,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.6152,9.0041,65.62,23.967644,43.35,0.8106,4.4707,10.458,288.0681,80.164,NA,NA,NA,0.008,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.206,2.6253,8.9771,65.408,24.021134,43.475,0.8018,4.3872,10.447,288.3596,80.2,NA,NA,NA,0.016,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.208,2.6348,8.9551,65.047,23.983579,43.462,0.8126,4.3563,10.432,288.1657,78.297,NA,NA,NA,0.025,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.215,2.6454,8.9387,64.328,23.767202,43.145,0.8415,4.4728,10.416,287.7886,74.588,NA,NA,NA,0.038,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.23,2.6512,8.9184,63.264,23.497631,42.769,0.8511,4.5659,10.395,286.2948,72.209,NA,NA,NA,0.056,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.243,2.6325,8.8932,62.141,23.324195,42.618,0.8289,4.4908,10.359,283.4408,71.891,NA,NA,NA,0.075,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.258,2.5931,8.8716,61.119,23.255494,42.678,0.7479,4.3501,10.314,281.7598,72.416,NA,NA,NA,0.088,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.288,2.5501,8.7861,60.364,23.237612,42.799,0.6453,4.3685,10.269,281.7163,72.994,NA,NA,NA,0.093,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.33,2.4852,8.6313,60.236,23.234744,42.894,0.6212,4.4745,10.232,281.7088,73.283,NA,NA,NA,0.088,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.361,2.3694,8.5012,60.931,23.220774,42.926,0.6232,4.4699,10.202,282.1,73.607,NA,NA,NA,0.078,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.376,2.2354,8.3928,62.566,23.1955,42.915,0.6352,4.4499,10.182,283.1769,73.818,NA,NA,NA,0.061,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.382,2.1337,8.2796,65.213,23.182808,42.918,0.7087,4.5064,10.17,283.8889,73.656,NA,NA,NA,0.041,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.385,2.0738,8.2741,68.567,23.194128,42.962,0.762,4.5378,10.16,282.8791,73.47,NA,NA,NA,0.021,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.385,2.0419,8.3739,72.142,23.205533,42.998,0.7559,4.4882,10.154,280.5174,73.606,NA,NA,NA,0.008,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.385,2.0226,8.5895,75.57,23.193878,42.985,0.7261,4.3846,10.151,279.1671,73.804,NA,NA,NA,0.003,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.385,2.0069,8.981,78.542,23.180033,42.969,0.7186,4.3445,10.151,279.0281,73.758,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.385,1.9915,9.4766,80.867,23.16495,42.954,0.7399,4.413,10.151,279.4388,73.643,NA,NA,NA,3.808e-10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.385,1.9822,9.9876,82.553,23.138338,42.918,0.7256,4.4268,10.155,280.3475,73.538,NA,NA,NA,4.1888e-09,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.385,1.9796,10.4779,83.6,23.111915,42.882,0.6866,4.3408,10.159,280.8093,73.464,NA,NA,NA,4.6077e-08,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.385,1.9739,10.9055,84.09,23.099129,42.872,0.6689,4.2265,10.162,280.2042,73.473,NA,NA,NA,4.6077e-08,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.385,1.9641,11.2203,84.227,23.110555,42.907,0.6695,4.1718,10.165,278.8816,73.465,NA,NA,NA,4.1888e-09,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.385,1.9556,11.4624,84.179,23.123238,42.943,0.6852,4.2267,10.169,277.9817,73.442,NA,NA,NA,3.808e-10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.385,1.9482,11.6059,84.022,23.125639,42.957,0.6834,4.2422,10.173,277.8416,73.515,NA,NA,NA,3.4618e-11,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.385,1.9396,11.6628,83.793,23.139589,42.988,0.6401,4.2904,10.177,278.1344,73.594,NA,NA,NA,3.1471e-12,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9295,11.6778,83.535,23.165079,43.037,0.6023,4.4671,10.18,278.5959,73.494,NA,NA,NA,2.861e-13,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9213,11.6694,83.253,23.180174,43.06,0.6013,4.4999,10.183,278.7752,73.379,NA,NA,NA,2.6009e-14,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9162,11.6506,82.968,23.195283,43.068,0.6109,4.4143,10.186,278.5814,73.443,NA,NA,NA,2.3645e-15,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9125,11.6141,82.728,23.220931,43.075,0.6106,4.3888,10.189,277.974,73.547,NA,NA,NA,2.1495e-16,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9116,11.5817,82.543,23.236636,43.057,0.6058,4.3958,10.192,277.2815,73.511,NA,NA,NA,1.9542e-17,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9126,11.5403,82.406,23.258371,43.058,0.6195,4.4653,10.196,276.9205,73.411,NA,NA,NA,1.7823e-18,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9225,11.4948,82.318,23.293501,43.094,0.6256,4.4774,10.199,276.7064,73.351,NA,NA,NA,2.2584e-19,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9518,11.4517,82.265,23.280922,43.049,0.6048,4.4056,10.202,276.5852,73.247,NA,NA,NA,7.2244e-19,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9867,11.4167,82.219,23.233115,42.946,0.627,4.417,10.204,276.5729,73.136,NA,NA,NA,7.7867e-18,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0107,11.3898,82.188,23.222795,42.924,0.7029,4.4787,10.207,277.1608,73.084,NA,NA,NA,8.5639e-17,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0261,11.3722,82.18,23.219552,42.927,0.7484,4.503,10.211,278.187,73.058,NA,NA,NA,9.4203e-16,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0413,11.3646,82.192,23.193904,42.896,0.7351,4.4367,10.214,278.484,73.066,NA,NA,NA,1.0362e-14,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.052,11.3517,82.2,23.166331,42.865,0.6931,4.3943,10.217,278.2562,73.043,NA,NA,NA,1.1399e-13,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0527,11.348,82.169,23.139822,42.835,0.6721,4.4687,10.222,277.7561,73.029,NA,NA,NA,1.2538e-12,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0471,11.3483,82.113,23.127027,42.825,0.6898,4.4487,10.227,276.9973,73.119,NA,NA,NA,1.3792e-11,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0344,11.3543,82.068,23.138451,42.849,0.6821,4.3227,10.23,276.5665,73.224,NA,NA,NA,1.5171e-10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0225,11.3634,82.042,23.151113,42.871,0.6453,4.2775,10.232,276.5051,73.334,NA,NA,NA,1.6689e-09,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0096,11.3604,81.982,23.153294,42.876,0.6279,4.3121,10.235,277.2879,73.468,NA,NA,NA,1.8357e-08,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9971,11.3556,81.89,23.164833,42.904,0.622,4.3653,10.239,278.4601,73.574,NA,NA,NA,2.0193e-07,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9983,11.3463,81.834,23.163795,42.916,0.6154,4.3401,10.241,278.6323,73.609,NA,NA,NA,3.7021e-07,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0018,11.347,81.803,23.140739,42.89,0.5898,4.1788,10.244,278.337,73.598,NA,NA,NA,2.0193e-07,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0006,11.3404,81.757,23.139711,42.9,0.554,4.123,10.247,278.1595,73.582,NA,NA,NA,1.8357e-08,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9974,11.3202,81.708,23.151365,42.928,0.5487,4.2458,10.25,277.6912,73.523,NA,NA,NA,1.6689e-09,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.988,11.3188,81.652,23.154814,42.936,0.5413,4.2623,10.252,276.9765,73.432,NA,NA,NA,1.5171e-10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.975,11.3218,81.57,23.181417,42.988,0.5156,4.1528,10.254,277.348,73.308,NA,NA,NA,1.3792e-11,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9671,11.3151,81.494,23.21936,43.066,0.5046,4.0824,10.256,278.827,73.185,NA,NA,NA,1.2538e-12,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9631,11.3103,81.469,23.233092,43.096,0.5241,4.1285,10.259,279.5447,73.068,NA,NA,NA,1.1399e-13,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9647,11.3042,81.492,23.220619,43.075,0.56,4.2323,10.259,279.4861,72.827,NA,NA,NA,1.0363e-14,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9643,11.2909,81.532,23.195376,43.028,0.5642,4.2095,10.26,279.3226,72.393,NA,NA,NA,9.4205e-16,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9551,11.2796,81.567,23.181541,42.994,0.5667,4.1608,10.262,278.7722,71.859,NA,NA,NA,8.564e-17,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.954,11.2777,81.592,23.18017,42.976,0.6063,4.2248,10.264,277.9942,71.417,NA,NA,NA,7.7855e-18,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9544,11.2819,81.622,23.178806,42.956,0.6357,4.266,10.266,278.2621,71.156,NA,NA,NA,7.0775e-19,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9497,11.2905,81.66,23.165063,42.91,0.6393,4.2488,10.267,279.6016,71.052,NA,NA,NA,6.434e-20,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9569,11.2933,81.681,23.14084,42.836,0.6742,4.1863,10.266,280.4242,71.037,NA,NA,NA,5.8495e-21,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.387,1.9694,11.2918,81.646,23.13959,42.797,0.7582,4.1601,10.266,280.4639,71.114,NA,NA,NA,5.3175e-22,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.387,1.9781,11.2931,81.581,23.149974,42.786,0.8152,4.2393,10.267,280.2543,71.324,NA,NA,NA,4.8341e-23,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9908,11.2946,81.537,23.139578,42.764,0.8212,4.2564,10.27,279.6109,71.606,NA,NA,NA,4.3946e-24,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0068,11.2974,81.512,23.140712,42.787,0.8229,4.2298,10.273,278.7066,71.891,NA,NA,NA,3.9951e-25,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0339,11.2814,81.46,23.163677,42.852,0.8357,4.2248,10.274,278.4413,72.177,NA,NA,NA,3.6319e-26,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0617,11.2604,81.379,23.163573,42.865,0.8593,4.197,10.275,278.8122,72.513,NA,NA,NA,3.3018e-27,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0603,11.2551,81.318,23.139457,42.833,0.8838,4.2345,10.277,279.1469,72.847,NA,NA,NA,3.0016e-28,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0403,11.261,81.277,23.125735,42.833,0.8406,4.2342,10.278,279.2184,73.06,NA,NA,NA,2.7287e-29,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0243,11.2603,81.256,23.124489,42.865,0.7527,4.1939,10.28,279.1609,73.153,NA,NA,NA,2.4807e-30,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0171,11.2452,81.266,23.124377,42.886,0.7375,4.2599,10.282,279.1399,73.213,NA,NA,NA,2.2552e-31,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,2.0153,11.2398,81.285,23.124367,42.893,0.7562,4.2455,10.283,279.136,73.244,NA,NA,NA,2.0501e-32,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9991,11.239,81.3,23.124366,42.901,0.7461,4.157,10.285,279.0286,73.199,NA,NA,NA,1.8637e-33,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9678,11.2435,81.302,23.124368,42.916,0.7315,4.2142,10.285,278.3574,73.073,NA,NA,NA,1.6943e-34,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9549,11.2521,81.298,23.124378,42.938,0.737,4.3569,10.286,277.4732,72.911,NA,NA,NA,1.5403e-35,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.957,11.2535,81.313,23.124483,42.959,0.7638,4.4482,10.288,277.3714,72.813,NA,NA,NA,1.4002e-36,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9528,11.2576,81.331,23.125627,42.971,0.7726,4.4291,10.288,277.815,72.791,NA,NA,NA,1.273e-37,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9433,11.2612,81.333,23.138205,42.991,0.768,4.3645,10.288,278.2768,72.787,NA,NA,NA,1.1573e-38,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9272,11.2626,81.342,23.149734,43.006,0.7911,4.3854,10.289,278.5664,72.767,NA,NA,NA,1.052e-39,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9107,11.271,81.36,23.138204,42.988,0.8271,4.4427,10.289,278.5639,72.805,NA,NA,NA,9.564e-41,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9033,11.2788,81.379,23.125617,42.976,0.846,4.4428,10.29,277.5588,72.99,NA,NA,NA,8.6945e-42,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.909,11.2732,81.402,23.12437,42.988,0.8613,4.4204,10.29,275.619,73.215,NA,NA,NA,7.904e-43,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9169,11.2736,81.421,23.123122,43.002,0.8874,4.4109,10.291,274.8134,73.431,NA,NA,NA,7.1855e-44,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,0.386,1.9134,11.2777,81.401,23.110526,42.99,0.9196,4.43,10.293,275.3894,73.646,NA,NA,NA,6.5325e-45,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
