DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR_umolm2s,DescRate_ms,Flag,Reservoir,Site,SN,CDOM_ugL,Phycoerythrin_ugL,Phycocyanin_ugL
2026-01-21T11:41:23Z,0.022,2.3787,0.672,4.4419,42.424,23.220849,10.9753,79.951,9.694,156.49,90.549,0.014,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.028,2.3766,0.6461,4.3327,42.38,23.197988,10.9717,79.902,9.689,156.245,91.474,0.013,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.029,2.3719,0.6302,4.3271,42.4,23.210576,10.9619,79.852,9.684,156.5272,93.579,0.012,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.03,2.3669,0.6466,4.4075,42.465,23.246214,10.9552,79.782,9.681,157.4057,92.895,0.007,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.031,2.3659,0.6701,4.4512,42.47,23.248395,10.9447,79.745,9.678,157.9197,86.755,0.001,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.033,2.3683,0.6645,4.378,42.451,23.23696,10.9384,79.776,9.673,158.0962,82.542,-0.002,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.033,2.3709,0.6611,4.3073,42.449,23.234777,10.934,79.825,9.661,158.2482,85.682,0.003,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.029,2.3711,0.6963,4.3819,42.425,23.222002,10.9198,79.861,9.638,158.037,92.175,0.012,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.021,2.3697,0.7069,4.4263,42.4,23.20932,10.9114,79.895,9.613,157.6076,96.065,0.02,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.025,2.3684,0.6815,4.3323,42.398,23.208271,10.9216,79.901,9.596,157.2718,93.371,0.027,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.048,2.3663,0.6805,4.2701,42.4,23.209319,10.9304,79.877,9.586,157.4186,84.955,0.032,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.068,2.3677,0.7191,4.3228,42.423,23.221992,10.9323,79.868,9.581,158.2643,78.313,0.037,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.075,2.3696,0.7655,4.4229,42.446,23.234664,10.9391,79.86,9.579,158.9793,75.771,0.04,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.078,2.3682,0.7676,4.4218,42.446,23.235713,10.9417,79.82,9.576,159.2666,75.374,0.037,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.083,2.3686,0.7438,4.3436,42.435,23.234674,10.9328,79.768,9.574,159.3294,75.157,0.03,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.093,2.3696,0.7615,4.3656,42.399,23.222104,10.9335,79.749,9.573,159.2217,73.614,0.025,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.104,2.3685,0.8064,4.4147,42.366,23.210574,10.9357,79.784,9.573,159.2553,73.428,0.023,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.11,2.3683,0.8289,4.4242,42.383,23.222094,10.9282,79.829,9.573,159.1335,74.307,0.022,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.112,2.3749,0.8262,4.4472,42.408,23.234568,10.9169,79.841,9.575,158.7809,73.897,0.02,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.115,2.385,0.7816,4.4528,42.415,23.234558,10.909,79.835,9.577,158.6916,73.011,0.019,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.118,2.3953,0.7139,4.4581,42.402,23.221971,10.9144,79.837,9.58,158.8281,72.259,0.019,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.122,2.3966,0.682,4.4095,42.387,23.209203,10.9231,79.842,9.582,159.2274,71.304,0.021,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.129,2.3941,0.6623,4.3085,42.389,23.207003,10.9236,79.83,9.585,159.7329,70.984,0.023,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.138,2.39,0.6334,4.33,42.373,23.195368,10.9226,79.804,9.59,159.8649,71.011,0.025,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.145,2.3805,0.6244,4.4302,42.386,23.195359,10.9256,79.786,9.595,159.0155,70.581,0.027,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.15,2.3783,0.6282,4.4615,42.44,23.20688,10.929,79.771,9.597,157.5503,69.993,0.028,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.154,2.3718,0.6127,4.435,42.473,23.207835,10.9294,79.752,9.6,156.9487,69.314,0.028,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.162,2.3709,0.5874,4.4179,42.48,23.206882,10.9232,79.734,9.604,156.99,68.578,0.028,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.172,2.3691,0.6048,4.4591,42.451,23.195361,10.9231,79.748,9.606,157.2765,67.965,0.028,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.18,2.3401,0.6563,4.4894,42.442,23.195371,10.9288,79.777,9.607,158.0026,67.66,0.029,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.187,2.3117,0.6699,4.4088,42.454,23.206996,10.9365,79.781,9.61,158.4565,67.869,0.031,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.193,2.3112,0.644,4.3041,42.445,23.209092,10.93,79.787,9.614,158.1177,67.839,0.032,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.199,2.3213,0.634,4.3159,42.454,23.220726,10.9299,79.81,9.618,157.2618,67.049,0.036,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.209,2.3254,0.6498,4.4152,42.439,23.220839,10.9383,79.849,9.62,156.5393,66.351,0.041,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.221,2.3293,0.6681,4.4454,42.395,23.210463,10.9323,79.917,9.62,156.0934,65.92,0.046,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.233,2.3402,0.6725,4.3394,42.391,23.222112,10.9308,80.009,9.62,155.8279,65.315,0.05,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.249,2.3489,0.6857,4.2951,42.399,23.234864,10.9316,80.088,9.62,155.9104,64.789,0.051,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.266,2.3533,0.72,4.3882,42.399,23.237827,10.9345,80.149,9.62,156.2312,64.065,0.05,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.279,2.3735,0.72,4.4056,42.428,23.257941,10.9373,80.221,9.622,156.5224,62.668,0.049,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.289,2.3943,0.6941,4.3354,42.461,23.287822,10.947,80.284,9.626,157.0228,61.396,0.05,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.298,2.4013,0.6907,4.3585,42.419,23.282056999999998,10.9566,80.302,9.627,157.6348,60.748,0.056,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.308,2.4031,0.7127,4.5149,42.341,23.251661,10.9606,80.29,9.618,157.9002,59.89,0.069,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.321,2.4041,0.7509,4.6553,42.317,23.237383,10.9718,80.265,9.598,158.0802,58.343,0.083,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.343,2.4182,0.7535,4.6555,42.335,23.236251,10.9796,80.215,9.575,158.0903,56.053,0.092,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.381,2.4442,0.7272,4.654,42.35,23.237967,10.9724,80.149,9.558,157.8503,53.343,0.094,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.423,2.4653,0.7407,4.7392,42.384,23.258124,10.9627,80.083,9.549,157.9322,51.636,0.091,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.448,2.4609,0.7668,4.7637,42.429,23.289725,10.9626,80,9.547,159.1666,51.22,0.083,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.456,2.4385,0.7684,4.7449,42.434,23.302982,10.9621,79.923,9.547,161.1599,50.881,0.071,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.463,2.4316,0.7515,4.6831,42.396,23.291594,10.9524,79.903,9.547,162.0723,50.291,0.056,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.476,2.4357,0.7708,4.5622,42.368,23.278874,10.9452,79.903,9.548,162.0243,49.803,0.043,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.491,2.4417,0.852,4.5134,42.367,23.276012,10.9315,79.895,9.551,161.6973,49.502,0.035,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.503,2.458,0.8837,4.4693,42.337,23.256989,10.91,79.919,9.555,161.1302,49.42,0.031,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.508,2.4725,0.8471,4.3705,42.311,23.239113,10.9075,79.952,9.559,161.0172,49.477,0.026,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.51,2.4735,0.8171,4.3092,42.337,23.250117,10.9104,79.947,9.563,161.7943,49.529,0.022,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.512,2.4689,0.8123,4.3432,42.362,23.263205,10.9047,79.943,9.566,163.1273,49.609,0.02,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.515,2.4659,0.83,4.4394,42.372,23.270528,10.9111,79.95,9.571,163.9703,49.613,0.022,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.52,2.4624,0.8324,4.4474,42.377,23.275243,10.9223,79.925,9.574,164.1569,49.355,0.028,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.529,2.456,0.8325,4.4062,42.335,23.256804,10.9175,79.886,9.574,164.0932,48.967,0.035,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.539,2.4552,0.8817,4.4542,42.29,23.237834,10.9171,79.878,9.575,163.8882,48.398,0.04,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.552,2.4593,0.9354,4.481,42.283,23.236123,10.9216,79.902,9.577,163.8292,47.645,0.044,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.567,2.4604,0.9491,4.4562,42.292,23.236123,10.9155,79.929,9.579,163.8107,47.195,0.046,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.579,2.4648,0.9396,4.4274,42.312,23.237825,10.9057,79.934,9.581,163.8354,46.973,0.046,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.589,2.4754,0.9287,4.3727,42.366,23.256691,10.902,79.919,9.584,164.0422,46.715,0.045,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.6,2.4804,0.9334,4.3757,42.42,23.273977,10.9057,79.891,9.586,164.1608,46.552,0.042,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.61,2.4713,0.9465,4.3612,42.406,23.256579,10.9135,79.847,9.588,164.3229,46.457,0.041,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.62,2.4597,0.9549,4.2653,42.375,23.236569,10.9171,79.811,9.591,164.7112,46.41,0.042,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.629,2.4483,0.9679,4.2749,42.346,23.222277,10.9175,79.783,9.594,164.9837,46.402,0.044,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.639,2.4313,0.9867,4.3757,42.322,23.210606,10.9206,79.76,9.596,165.0369,46.337,0.047,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.652,2.4167,0.9997,4.4247,42.345,23.222276,10.9159,79.779,9.599,164.494,46.24,0.05,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.667,2.4149,0.9914,4.423,42.371,23.23656,10.9118,79.831,9.601,163.5822,46.115,0.051,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.681,2.4201,0.9525,4.3899,42.402,23.25648,10.9087,79.867,9.602,163.477,45.897,0.05,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.695,2.4225,0.9219,4.4002,42.426,23.272892,10.9002,79.887,9.604,163.8241,45.626,0.045,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.71,2.4196,0.9294,4.4104,42.37,23.244755,10.9047,79.924,9.607,163.9929,45.356,0.039,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.72,2.4184,0.9346,4.3082,42.341,23.233344,10.9162,79.969,9.609,164.314,45.104,0.033,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.723,2.4234,0.9433,4.2916,42.376,23.261752,10.9192,79.992,9.61,164.6949,44.853,0.027,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.726,2.4275,0.9759,4.4147,42.371,23.271171,10.9175,80.01,9.612,164.382,44.541,0.021,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.732,2.4298,0.9952,4.4648,42.383,23.283831,10.9226,80.023,9.614,163.4564,44.256,0.015,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.738,2.4328,1.0109,4.4188,42.394,23.287998,10.9316,80.033,9.616,162.9681,44.126,0.012,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.741,2.4448,1.0409,4.3365,42.348,23.258136,10.9274,80.059,9.618,163.0371,44.084,0.011,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.742,2.4639,1.0839,4.3238,42.32,23.239837,10.9256,80.082,9.619,163.1725,44.072,0.008,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.743,2.4722,1.1228,4.436,42.353,23.256988,10.9258,80.069,9.621,163.4013,44.134,0.004,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.744,2.4665,1.1197,4.464,42.388,23.27526,10.9253,80.024,9.622,163.7385,44.221,0.002,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.744,2.4592,1.0624,4.3201,42.379,23.270529,10.9341,79.998,9.623,163.807,44.34,0.001,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.743,2.4559,0.9964,4.2334,42.364,23.263192,10.9389,79.998,9.625,163.6282,44.594,0.001,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.743,2.4545,0.987,4.3378,42.337,23.249962,10.9393,79.984,9.627,163.5553,44.872,0,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.744,2.4547,1.0157,4.4895,42.311,23.237399,10.9278,79.963,9.629,163.6999,45.106,0,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.744,2.4547,1.0106,4.462,42.311,23.238122,10.9242,79.955,9.63,163.9138,45.317,0.003,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.743,2.4548,0.9833,4.382,42.348,23.258703,10.9285,79.957,9.633,163.9906,45.441,0.008,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.743,2.4571,0.9948,4.4785,42.418,23.295998,10.9237,79.95,9.637,163.9392,45.49,0.017,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.745,2.4601,1.016,4.5692,42.447,23.308574,10.9193,79.942,9.64,164.1535,45.572,0.027,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.752,2.4614,0.9977,4.5212,42.414,23.283934,10.9171,79.929,9.642,164.5169,45.662,0.038,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.767,2.4613,0.9644,4.4797,42.37,23.251719,10.9204,79.906,9.645,164.461,45.588,0.05,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.785,2.4607,0.9636,4.5804,42.354,23.236127,10.9172,79.888,9.649,164.2515,45.352,0.06,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.802,2.4565,0.9875,4.714,42.337,23.222236,10.9184,79.87,9.652,164.136,44.99,0.069,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.82,2.4488,0.9876,4.728,42.324,23.210586,10.9202,79.855,9.654,163.8387,44.479,0.073,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.84,2.4379,0.9821,5.2281,42.354,23.222096,10.9174,79.845,9.657,163.4104,43.789,0.073,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.862,2.4289,1.0119,6.3537,42.386,23.23457,10.9198,79.833,9.661,163.2584,42.945,0.072,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.882,2.4262,1.0485,7.0316,42.406,23.23457,10.9166,79.812,9.664,163.5501,42.196,0.071,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.899,2.4191,1.0669,7.0698,42.42,23.222098,10.9172,79.782,9.666,163.9261,41.592,0.069,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.913,2.4132,1.0599,6.4406,42.443,23.21058,10.918,79.757,9.669,164.1043,40.97,0.067,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.928,2.4098,1.0299,5.2648,42.496,23.222113,10.917,79.729,9.672,164.0703,40.355,0.067,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.945,2.3997,1.0286,4.6731,42.527,23.234703,10.9189,79.705,9.674,163.7727,39.79,0.068,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.963,2.3742,1.0609,4.6487,42.506,23.235965,10.9189,79.712,9.677,163.4321,39.242,0.07,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,0.982,2.3372,1.0877,4.5947,42.451,23.237381,10.9293,79.784,9.679,163.3072,38.717,0.074,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.001,2.3176,1.1117,4.5669,42.406,23.25186,10.93,79.923,9.68,163.2956,38.203,0.076,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.021,2.3104,1.1344,4.6203,42.393,23.284231,10.9278,80.096,9.681,163.2915,37.676,0.076,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.041,2.321,1.1536,4.6936,42.375,23.311735,10.9237,80.305,9.683,163.3439,37.156,0.075,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.061,2.3671,1.1442,4.6675,42.355,23.330781000000002,10.9181,80.499,9.685,163.3261,36.67,0.074,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.08,2.4166,1.1039,4.5777,42.306,23.324294,10.9282,80.627,9.687,163.1626,36.239,0.072,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.098,2.4615,1.099,4.5977,42.234,23.29673,10.9336,80.708,9.687,163.0016,35.845,0.07,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.115,2.5095,1.127,4.7043,42.254,23.314588,10.953,80.731,9.688,162.9286,35.465,0.068,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.131,2.5463,1.1257,4.7048,42.312,23.349975,10.9725,80.658,9.691,162.8818,35.051,0.066,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.148,2.5687,1.1088,4.6051,42.301,23.344107,10.9796,80.534,9.694,162.8658,34.604,0.065,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.166,2.5815,1.1218,4.6266,42.238,23.307052,10.9874,80.418,9.696,162.9076,34.167,0.064,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.182,2.589,1.1502,4.7933,42.198,23.282428,10.9927,80.293,9.697,162.8716,33.752,0.064,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.197,2.5928,1.1686,4.8783,42.228,23.300036,10.9784,80.172,9.698,162.7746,33.368,0.065,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.213,2.5944,1.1536,4.7663,42.274,23.329709,10.9552,80.078,9.699,162.5951,32.977,0.065,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.229,2.5905,1.1184,4.6693,42.255,23.324133,10.9459,79.998,9.702,162.2499,32.576,0.066,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.247,2.5836,1.1177,4.7303,42.197,23.296035,10.928,79.942,9.704,161.8704,32.196,0.067,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.265,2.586,1.1368,4.7868,42.213,23.307065,10.909,79.912,9.706,161.7054,31.829,0.069,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.283,2.5932,1.1163,4.7031,42.255,23.330659,10.897,79.87,9.708,161.8049,31.48,0.072,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.3,2.5993,1.0611,4.5711,42.25,23.327659,10.8825,79.758,9.709,161.8686,31.145,0.074,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.319,2.6044,1.0435,4.5921,42.261,23.3342,10.8719,79.508,9.71,161.7872,30.806,0.074,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.339,2.6066,1.0617,4.7183,42.281,23.346329,10.8716,79.243,9.711,161.5956,30.456,0.074,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.361,2.6067,1.0815,4.7298,42.281,23.347482,10.8652,79.203,9.712,161.3576,30.156,0.074,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.38,2.606,1.116,4.6633,42.28,23.348144,10.8586,79.331,9.713,161.2329,29.922,0.073,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.396,2.6062,1.1457,4.6312,42.289,23.354339,10.8203,79.464,9.715,161.3784,29.675,0.07,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.412,2.6076,1.1581,4.6488,42.296,23.358962,10.7601,79.588,9.716,161.7405,29.443,0.066,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.43,2.6091,1.1164,4.672,42.263,23.340629,10.7648,79.718,9.716,161.911,29.278,0.065,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.447,2.6106,1.0155,4.6387,42.233,23.322915,10.7929,79.854,9.718,161.806,29.142,0.066,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.462,2.6119,0.962,4.6552,42.256,23.335031,10.807,79.971,9.72,161.5895,29.017,0.067,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.477,2.6131,0.9777,4.7006,42.3,23.360291,10.8238,79.993,9.72,161.3577,28.92,0.069,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.496,2.6132,0.9891,4.6409,42.322,23.374675,10.8415,79.91,9.72,161.1542,28.839,0.069,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.516,2.6111,0.983,4.549,42.331,23.382115,10.8598,79.82,9.721,160.7642,28.768,0.069,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.536,2.6106,0.9957,4.5123,42.336,23.38684,10.8821,79.767,9.723,160.4283,28.739,0.068,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.553,2.6122,1.0259,4.5723,42.3,23.368393,10.8866,79.732,9.724,160.5338,28.762,0.064,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.568,2.6146,1.0573,4.6936,42.265,23.349318,10.8659,79.718,9.724,160.6631,28.817,0.058,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.583,2.618,1.1173,4.6809,42.26,23.346446,10.851,79.728,9.724,160.8732,28.872,0.052,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.596,2.6203,1.2019,4.5891,42.239,23.333669,10.8467,79.739,9.725,161.3533,28.891,0.048,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.606,2.6215,1.2639,4.6427,42.22,23.321658,10.8398,79.736,9.727,161.5634,28.887,0.045,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.614,2.622,1.2926,4.7492,42.235,23.328051,10.837,79.697,9.728,160.7464,28.903,0.044,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.624,2.6221,1.2243,4.7144,42.271,23.347547,10.8411,79.64,9.729,159.2188,28.939,0.044,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.636,2.6208,1.0709,4.5986,42.306,23.367139,10.8417,79.604,9.729,158.7527,28.953,0.046,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.649,2.618,0.9779,4.5786,42.318,23.374684,10.8452,79.586,9.729,159.2401,28.926,0.049,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.661,2.6163,0.9735,4.6436,42.313,23.37537,10.8392,79.572,9.73,159.4338,28.867,0.054,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.675,2.6161,1.0013,4.6322,42.303,23.375437,10.8281,79.581,9.731,159.5461,28.811,0.059,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.69,2.6163,1.0228,4.5436,42.294,23.375493,10.8239,79.621,9.733,160.1667,28.795,0.064,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.706,2.6168,1.0415,4.5627,42.286,23.376055,10.8233,79.69,9.735,161.0008,28.799,0.069,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.724,2.6204,1.0617,4.6592,42.288,23.382239,10.818,79.754,9.736,160.5979,28.787,0.07,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.747,2.6283,1.0677,4.6851,42.29,23.386851,10.8171,79.783,9.736,159.1664,28.772,0.067,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.77,2.6341,1.0556,4.6368,42.254,23.368404,10.8204,79.775,9.735,158.4923,28.773,0.062,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.785,2.6385,1.0307,4.5871,42.217,23.349442,10.8303,79.725,9.734,158.5556,28.775,0.054,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.794,2.6465,1.0337,4.6305,42.212,23.347837,10.8397,79.645,9.734,158.8135,28.756,0.043,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.803,2.6512,1.0663,4.7175,42.214,23.348989,10.8397,79.551,9.733,159.2873,28.731,0.03,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.81,2.6515,1.0927,4.6823,42.241,23.363373,10.8415,79.464,9.731,159.6384,28.693,0.019,0,FCR,50,7809,NA,NA,NA
2026-01-21T11:41:23Z,1.814,2.6535,1.1102,4.5471,42.298,23.394922,10.8314,79.39,9.731,159.703,28.621,0.01,0,FCR,50,7809,NA,NA,NA
